created_at|id|text|user|lang|label
Wed Aug 12 17:42:05 +0000 2020|1.2936036797324042e+18|"Want to learn an organizing skill that can immediately help w/ childcare?

Well, you’re in luck!

TONIGHT… https://t.co/WFPGkJ4NVj"|138203134.0|en|Democratic Party
Wed Aug 12 15:01:31 +0000 2020|1.293563268129325e+18|"I want folks to recognize how big of a triumph @IlhanMN’s victory represents.

Tens of millions in big money was ta… https://t.co/8bSYrvQZkL"|138203134.0|en|Democratic Party
Tue Aug 11 19:09:16 +0000 2020|1.2932632294021243e+18|"Minnesota:

Today is primary day, and a wonderful day to re-elect Ilhan Omar!

Ilhan’s progressive national leaders… https://t.co/Y2HWjvZBYU"|138203134.0|en|Democratic Party
Sat Aug 08 17:45:56 +0000 2020|1.2921550969235046e+18|"Billionaires need the working class. 

The working class does not need billionaires."|138203134.0|en|Democratic Party
Sat Aug 08 15:20:04 +0000 2020|1.2921183888279798e+18|"If it’s not safe enough for indoor dining, what makes it safe enough for indoor schooling?

(...and restaurants act… https://t.co/0vvvYg4ANS"|138203134.0|en|Democratic Party
Sat Aug 08 01:06:01 +0000 2020|1.2919034592398787e+18|As federal response continues to be insufficient, our supporters have been stepping up to help families ourselves.… https://t.co/wOk5Z23AAS|138203134.0|en|Democratic Party
Fri Aug 07 00:41:54 +0000 2020|1.29153500098748e+18|"Our Fall series of #TeamAOC Organizing workshops are here!

Want to learn how to set up a childcare collective, org… https://t.co/xaW2ayHgFV"|138203134.0|en|Democratic Party
Thu Aug 06 19:19:14 +0000 2020|1.2914537991823565e+18|Remember when I asked Zuckerberg why he allowed a white supremacist-linked org to be an official fact checker for F… https://t.co/FDyW5nI8lL|138203134.0|en|Democratic Party
Thu Aug 06 17:01:33 +0000 2020|1.2914191502676828e+18|So... while 2020 is highly unpredictable, I *definitely* did not expect to be nominated for an Emmy Award for our G… https://t.co/PDXs1zyblU|138203134.0|en|Democratic Party
Thu Aug 06 16:43:06 +0000 2020|1.2914145085027533e+18|I appreciate that Twitter is a platform that‘s at least *trying* to stop disinformation, verifying news outlets, et… https://t.co/sO3qU6t3es|138203134.0|en|Democratic Party
Wed Aug 05 18:17:25 +0000 2020|1.291075853770797e+18|Two years ago, three out of the four  women running grassroots campaigns in @knockdownmovie lost their primary elec… https://t.co/Q00EF8cBtQ|138203134.0|en|Democratic Party
Wed Aug 05 15:07:47 +0000 2020|1.2910281333874115e+18|"Please put some respect on @RashidaTlaib’s victory last night.

She didn’t “survive” - she *overwhelmed* at the pol… https://t.co/Vr76Z8JH1K"|138203134.0|en|Democratic Party
Wed Aug 05 14:30:01 +0000 2020|1.291018629367173e+18|🤓 https://t.co/mhZVvxaHiD|138203134.0|und|Democratic Party
Wed Aug 05 14:11:29 +0000 2020|1.291013963895976e+18|"Absolutely incredible.

Congratulations, @CoriBush - YOU accomplished this w/ the people of Ferguson &amp; #MO1.

You‘v… https://t.co/O1lumRDAMe"|138203134.0|en|Democratic Party
Tue Aug 04 23:18:15 +0000 2020|1.290789173444698e+18|Pretty nauseating how easily Congress rubber stamped a $4 trillion dark slush fund for Wall St as “COVID relief,” y… https://t.co/AQDLh7pJBz|138203134.0|en|Democratic Party
Tue Aug 04 15:51:44 +0000 2020|1.2906768026423788e+18|".@NationalNurses in my community CONSTANTLY communicate how housing is a major determinant of health.

A wave of ev… https://t.co/ISh9IqjDvj"|138203134.0|en|Democratic Party
Sun Aug 02 18:35:52 +0000 2020|1.2899933329872896e+18|"Yep.

At no point did I say Fr. Damien was a bad figure - in fact, I explicitly stated that my observations weren’t… https://t.co/qzeTgB7NuZ"|138203134.0|en|Democratic Party
Fri Jul 31 17:16:06 +0000 2020|1.2892484865217987e+18|Abolishing ICE isn’t a radical thing to do, it’s a humane thing to do. https://t.co/3g4v0cec5t|138203134.0|en|Democratic Party
Thu Jul 30 23:58:34 +0000 2020|1.2889873811697828e+18|Rep. Connolly knows what’s up 👍🏽 thanks for the support! https://t.co/p3lfyKTx6z|138203134.0|en|Democratic Party
Thu Jul 30 22:55:50 +0000 2020|1.2889715919683338e+18|Imagine trying to explain to your colleagues who are members of Congress what Twitch is 😭|138203134.0|en|Democratic Party
Thu Jul 30 20:20:10 +0000 2020|1.288932418511151e+18|"This is awesome.

So often young people are told to contact their legislator, but it’s hard to know if a call or tw… https://t.co/sGlDsgoxCm"|138203134.0|en|Democratic Party
Thu Jul 30 16:09:13 +0000 2020|1.2888692646408356e+18|"- War is not a game
- Twitch is a popular platform for children FAR under the age of military recruitment rules
- W… https://t.co/HWrtzMocgV"|138203134.0|en|Democratic Party
Wed Jul 29 22:11:18 +0000 2020|1.288597999988482e+18|The root of the problem is not necessarily format. It’s that there‘s so much pressure on members of both parties to… https://t.co/kTKvHkzy6x|138203134.0|en|Democratic Party
Wed Jul 29 21:29:52 +0000 2020|1.2885875719965696e+18|I am happy to inform you that I’ve already introduced an amendment to block your latest racist, classist nonsense… https://t.co/ECJcJ6Hxrg|138203134.0|en|Democratic Party
Wed Jul 29 21:04:31 +0000 2020|1.2885811927035085e+18|The main reason unemployment benefits are poised to expire on Friday is bc Trump’s White House &amp; the GOP are refusi… https://t.co/14Myj7LudT|138203134.0|en|Democratic Party
Wed Jul 29 05:04:08 +0000 2020|1.2883395046596035e+18|"Our civil liberties are on brink.

This is not a drill. There is no excuse for snatching women off the street and t… https://t.co/F1wmA5qdom"|138203134.0|en|Democratic Party
Tue Jul 28 20:18:04 +0000 2020|1.2882071127414948e+18|¿Por qué no los billionaires? https://t.co/M2NgnRAJTM|138203134.0|es|Democratic Party
Tue Jul 28 03:48:30 +0000 2020|1.287958080769196e+18|"Up to 40 million people could be evicted if the federal gov doesn’t act boldly enough.

Right now, the risks of doi… https://t.co/XbDm8BYeHu"|138203134.0|en|Democratic Party
Tue Jul 28 01:29:12 +0000 2020|1.2879230271460475e+18|Everyone who just donated $1 or more during my IG livestream just now has officially just done more for essential w… https://t.co/KkINv4uB83|138203134.0|en|Democratic Party
Mon Jul 27 17:53:59 +0000 2020|1.2878084657050665e+18|"Thanks for bringing us together for an incredible conversation, @mPinoe!

It was wonderful spending time with you,… https://t.co/HXDwYv5w7b"|138203134.0|en|Democratic Party
Wed Jul 22 17:24:34 +0000 2020|1.2859891250872115e+18|"This is incorrect reporting, @politicony.

Yoho’s remarks were not directed to me. He did not mention my name, nor… https://t.co/mdfjBeWhbZ"|138203134.0|en|Democratic Party
Tue Jul 21 14:09:56 +0000 2020|1.285577756177322e+18|Gotta love Republican courage from Rep @RogerWilliamsTX: when he undeniably sees another man engaged in virulent ha… https://t.co/5KBN20oyiP|138203134.0|en|Democratic Party
Tue Jul 21 13:57:27 +0000 2020|1.285574615910228e+18|"I never spoke to Rep. Yoho before he decided to accost me on the steps of the nation’s Capitol yesterday.

Believe… https://t.co/iZ3c5ZUXsS"|138203134.0|en|Democratic Party
Tue Jul 21 02:38:10 +0000 2020|1.2854036659651215e+18|So @kilmeade as a Fox News host are you going to take responsibility for spreading fabricated information about a s… https://t.co/QKg5vm93LH|138203134.0|en|Democratic Party
Mon Jul 20 20:50:45 +0000 2020|1.2853162360884306e+18|The United States of America should not have secret police.|138203134.0|en|Democratic Party
Sat Jul 18 16:51:08 +0000 2020|1.2845311588989542e+18|"There are simply no words to capture the enormous life and leadership of John Lewis. 

From his youth, John Lewis g… https://t.co/K52G6O28aY"|138203134.0|en|Democratic Party
Thu Jul 16 16:47:22 +0000 2020|1.2838054371089203e+18|"Did you know that there are 118 billionaires... in New York alone?

And that they’ve made billions more during COVI… https://t.co/2enjMe2dvq"|138203134.0|en|Democratic Party
Wed Jul 15 21:28:58 +0000 2020|1.2835139145972982e+18|"Hey everyone - there seems to be a large Twitter attack right now targeting large accounts.

Please be vigilant abo… https://t.co/cS1yg3kQc4"|138203134.0|en|Democratic Party
Wed Jul 15 20:09:40 +0000 2020|1.2834939601246863e+18|Over 100,000 Americans are dead and Congress won’t extend Medicare to the unemployed bc it’s too busy protecting a… https://t.co/pm07idhANo|138203134.0|en|Democratic Party
Wed Jul 15 19:33:57 +0000 2020|1.2834849684596122e+18|"This man was experiencing homelessness, and left a crowded shelter.

Did this confrontation have to happen?

Or cou… https://t.co/dhdd1XQsiB"|138203134.0|en|Democratic Party
Wed Jul 15 16:18:38 +0000 2020|1.2834358168958116e+18|"Gentle reminder to file your taxes today! 📆

Due to COVID, Tax Day this year was postponed to TODAY, July 15th."|138203134.0|en|Democratic Party
Wed Jul 15 02:48:45 +0000 2020|1.283232003765293e+18|Si es Trump, tiene que ser corrupto 💸 https://t.co/Ti3oxFO6oY|138203134.0|es|Democratic Party
Tue Jul 14 22:30:01 +0000 2020|1.2831668893598351e+18|A man whose entire life was built on a rich blend of daddy’s money and financial fraud accuses me, daughter of a ho… https://t.co/OSyzKCZlZO|138203134.0|en|Democratic Party
Tue Jul 14 21:14:42 +0000 2020|1.2831479356986245e+18|"The House voted to send a 2nd stimulus check *2 mos ago* &amp; Senate Republicans haven’t even discussed it.

For a par… https://t.co/Qq7PWQGjYD"|138203134.0|en|Democratic Party
Tue Jul 14 20:06:46 +0000 2020|1.2831308414099128e+18|See? The rich make the case for prison abolition *for themselves* all the time (and often get it), incl for systemi… https://t.co/4papC8ZPrr|138203134.0|en|Democratic Party
Tue Jul 14 03:04:00 +0000 2020|1.2828734512676618e+18|My small quarantine accomplishment: made it to Silver III 😌|138203134.0|en|Democratic Party
Mon Jul 13 22:59:09 +0000 2020|1.282811834211242e+18|"I am deeply saddened to hear about the passing of Naya Rivera.

The talent and depth Naya brought to her characters… https://t.co/K4nEr9WuQ4"|138203134.0|en|Democratic Party
Mon Jul 13 19:00:51 +0000 2020|1.2827518632475607e+18|From living wages to parental leave, it’s always been impt to me that wherever possible, my campaign walks the walk… https://t.co/EXuLgQPsFt|138203134.0|en|Democratic Party
Mon Jul 13 18:23:32 +0000 2020|1.2827424736689234e+18|"None of these policing reductions have even *happened yet.*

So a spike is happening WITH a $6 billion dollar NYPD… https://t.co/CD3ZGaCg9D"|138203134.0|en|Democratic Party
Mon Jul 13 16:44:07 +0000 2020|1.282717454993707e+18|"Republicans are all upset that I’m connecting the dots between poverty and crime.

I know most of them haven’t expe… https://t.co/8FcvoqIV52"|138203134.0|en|Democratic Party
Fri Jul 10 23:35:45 +0000 2020|1.281733881239081e+18|"GOP boycotting Nike over Kaepernick = “free speech”

Dems boycott anything= “suppression”

I know consistency isn’t… https://t.co/8WlmNI4isz"|138203134.0|en|Democratic Party
Fri Jul 10 00:43:57 +0000 2020|1.2813886569352847e+18|"People who are actually “cancelled” don’t get their thoughts published and amplified in major outlets.

This has be… https://t.co/RhUAIjyBgC"|138203134.0|en|Democratic Party
Fri Jul 10 00:22:52 +0000 2020|1.2813833523151258e+18|Oh look, it’s the sound of me Googling “how to make your own Adobo” https://t.co/YOScAcyAnC|138203134.0|en|Democratic Party
Thu Jul 09 23:21:08 +0000 2020|1.281367815199568e+18|"Folks can’t pay rent &amp; our GOP Senate + Trump are lighting the match for our housing crisis to explode. 🧨

NY: we’r… https://t.co/LMGwAFe4Ow"|138203134.0|en|Democratic Party
Wed Jul 08 20:36:57 +0000 2020|1.280964109098455e+18|"Today the 6 Biden-Sanders Unity Task Forces are unveiling final language.

The Climate Task Force accomplished a gr… https://t.co/gz3broq2qe"|138203134.0|en|Democratic Party
Wed Jul 08 02:32:39 +0000 2020|1.2806912368070943e+18|Yes @GOPLeader, @IlhanMN has long been on the side of dismantling systems of oppression &amp; structural racism, as she… https://t.co/eAT7AQuPGE|138203134.0|en|Democratic Party
Sun Jul 05 17:21:03 +0000 2020|1.2798276468898243e+18|Yes, that is precisely why the party nominated... Joe Biden https://t.co/ZFx5YAnd9b|138203134.0|en|Democratic Party
Sat Jul 04 15:34:49 +0000 2020|1.279438522102014e+18|I’m not on TikTok, but that won’t stop me from making bootleg ones for IG 😉 https://t.co/2VU9Dg5nH5|138203134.0|en|Democratic Party
Thu Jul 02 20:54:00 +0000 2020|1.2787940714783375e+18|"Vanessa Guillen’s family deserves justice.

What happened to her, and to so many victims of sexual harassment and a… https://t.co/ExLw4jYdVt"|138203134.0|en|Democratic Party
Thu Jul 02 18:20:20 +0000 2020|1.2787553998443643e+18|"Maxwell’s arrest is a significant development.

I hope the SDNY and all relevant parties have conducted an extensiv… https://t.co/x4lMiXD8o8"|138203134.0|en|Democratic Party
Wed Jul 01 22:18:43 +0000 2020|1.2784530065356595e+18|"Guess who’s repeal of the Faircloth Amendment just passed the House! 😌 

Faircloth has blocked construction of new… https://t.co/uHzrL4szF1"|138203134.0|en|Democratic Party
Wed Jul 01 21:44:52 +0000 2020|1.2784444846956544e+18|The @EdMarkey meme team is really something else 😂 https://t.co/kzXkHE3bbF|138203134.0|en|Democratic Party
Wed Jul 01 17:35:35 +0000 2020|1.2783817501090365e+18|One of the ways the GOP articulates their racism today is their idea that some citizens are “real” people and other… https://t.co/1ekChYiFA0|138203134.0|en|Democratic Party
Wed Jul 01 17:13:03 +0000 2020|1.2783760816036004e+18|https://t.co/yOxvgQxhnA https://t.co/6lqpXGW3RW|138203134.0|und|Democratic Party
Wed Jul 01 15:40:14 +0000 2020|1.278352724212568e+18|"How’s that “anti-AOC” advertising going, Oklahoma GOP?

Oh, it ended with voters supporting Medicaid expansion? Nic… https://t.co/M7cx3PQ2gj"|138203134.0|en|Democratic Party
Wed Jul 01 15:32:19 +0000 2020|1.278350730915709e+18|"When you speak truth to power, power fights back.

Lobbyists &amp; conservatives have been pouring millions of dollars… https://t.co/FoR1ynZ1sW"|138203134.0|en|Democratic Party
Sat Jun 27 22:44:12 +0000 2020|1.2770098673587732e+18|"Hey all, note for transparency: yday I quote-tweeted someone noting that we pay interns a living wage.

It has sinc… https://t.co/gdkTaxQn9m"|138203134.0|en|Democratic Party
Fri Jun 26 18:36:34 +0000 2020|1.2765851598449336e+18|"Two years ago today, I went from waitress and organizer to winning a Congressional primary while outspent 10-1.

Ev… https://t.co/0TjC6FxVhg"|138203134.0|en|Democratic Party
Fri Jun 26 02:31:21 +0000 2020|1.2763422540771738e+18|Our team has been working with artists to reimagine communities into modern day, WPA-style Green New Deal posters.… https://t.co/mZSeevb2Ok|138203134.0|en|Democratic Party
Wed Jun 24 19:03:44 +0000 2020|1.275867221227602e+18|Thank you for paving the way, @BLeeForCongress! 👑 https://t.co/svZW1INJ5C|138203134.0|en|Democratic Party
Wed Jun 24 03:35:39 +0000 2020|1.275633659291136e+18|Wall Street CEOs, from Goldman Sachs to Blackstone, poured in millions to defeat our grassroots campaign tonight.… https://t.co/UCAUVSDKxe|138203134.0|en|Democratic Party
Wed Jun 24 02:33:37 +0000 2020|1.2756180501344748e+18|"When I won in 2018, many dismissed our victory as a “fluke.”

Our win was treated as an aberration, or bc my oppone… https://t.co/2MTtcYW2zC"|138203134.0|en|Democratic Party
Wed Jun 24 01:31:04 +0000 2020|1.2756023083285012e+18|"#TeamAOC volunteers made over 56,000 calls to NY14 TODAY. As in ONE DAY.

That’s shattered all our previous one-day… https://t.co/3duuVEPje1"|138203134.0|en|Democratic Party
Wed Jun 24 00:13:45 +0000 2020|1.2755828490397164e+18|We are seeing reports of voting lines as long as 3 hours in LeFrak City as well. Other poll sites are much faster.… https://t.co/d1j7VYSHv2|138203134.0|en|Democratic Party
Tue Jun 23 20:39:43 +0000 2020|1.2755289861148877e+18|I usually don’t tweet to correct fake posts about me bc the right circulates so many, but needless to say the alleg… https://t.co/fwfq7PBF35|138203134.0|en|Democratic Party
Tue Jun 23 16:05:19 +0000 2020|1.2754599342479278e+18|We are realizing that a better world is possible. It’s time to rise for it, speak on it, and create it every day.… https://t.co/ByRajaAv3N|138203134.0|en|Democratic Party
Tue Jun 23 13:54:23 +0000 2020|1.2754269826506875e+18|"NY14: TODAY is Election Day!

🚨Voting tips:

- You should receieve 2 BALLOTS to fill out. If you only got one, ask… https://t.co/9HmvPMaNMj"|138203134.0|en|Democratic Party
Mon Jun 22 21:15:51 +0000 2020|1.2751756921839698e+18|Your membership card is in the mail, @hasanminhaj 😂📮 https://t.co/DwiwLBkQdX|138203134.0|en|Democratic Party
Mon Jun 22 16:11:55 +0000 2020|1.275099205053436e+18|"NEW YORK: Tomorrow is Election Day!

It’s time to VOTE to continue our fight for social, economic, and racial justi… https://t.co/RuDZPqGiRW"|138203134.0|en|Democratic Party
Mon Jun 22 11:56:11 +0000 2020|1.2750348495990088e+18|🚨NYC: If you plan on voting absentee, make sure you mail your ballot TODAY so it will be postmarked in time to coun… https://t.co/dlHjATQt3Q|138203134.0|en|Democratic Party
Sun Jun 21 19:19:00 +0000 2020|1.2747838997182054e+18|"To all dads + father figures,
past, present, and future -

Your love, attention, and care moves mountains and chang… https://t.co/wqKzNL4vjJ"|138203134.0|en|Democratic Party
Sun Jun 21 01:59:50 +0000 2020|1.2745223860046193e+18|Ah yes - in fact, I’m so uncharismatic and untalented that the President of the United States has dedicated time at… https://t.co/7atuMt6WNZ|138203134.0|en|Democratic Party
Sun Jun 21 00:27:00 +0000 2020|1.2744990216257946e+18|Actually you just got ROCKED by teens on TikTok who flooded the Trump campaign w/ fake ticket reservations &amp; tricke… https://t.co/FNq1MoOIUI|138203134.0|en|Democratic Party
Sat Jun 20 22:05:25 +0000 2020|1.2744633893314396e+18|"What a day.

As I walked to my early voting site, I realized it was the Sonia Sotomayor Community Center.

When she… https://t.co/RhZE7a1nNE"|138203134.0|en|Democratic Party
Sat Jun 20 02:37:39 +0000 2020|1.274169513995653e+18|"Wall St CEOs &amp; lobbyists are FLOODING my district w/ millions of dollars right before Tuesday’s election.

It’s a b… https://t.co/eNuyqnTTLN"|138203134.0|en|Democratic Party
Fri Jun 19 13:13:39 +0000 2020|1.273967181500502e+18|Ever notice that when we talk about having a healthcare system where people don’t pay at the point of service, it’s… https://t.co/FLRUk8XdTe|138203134.0|en|Democratic Party
Fri Jun 19 13:00:04 +0000 2020|1.2739637625638461e+18|"Happy #Juneteenth!

To celebrate, let’s pass legislation that makes Juneteenth a national holiday and enact H.R. 40… https://t.co/dmrfF8gqyQ"|138203134.0|en|Democratic Party
Thu Jun 18 18:27:03 +0000 2020|1.2736836611168911e+18|"A better world is not only possible, it is within our reach.

From mutual aid in our communities to solidarity in t… https://t.co/cvCUCB323P"|138203134.0|en|Democratic Party
Thu Jun 18 17:13:03 +0000 2020|1.2736650400555008e+18|"Wall Street is pouring *millions of dollars* to unseat me in this Tuesday’s election.

That’s what happens when you… https://t.co/zxWekx9QqQ"|138203134.0|en|Democratic Party
Thu Jun 18 14:26:48 +0000 2020|1.2736232003799204e+18|Good morning y échate pa’ lante because HOME IS HERE! 🌞 https://t.co/K8YvJGvUHI|138203134.0|en|Democratic Party
Wed Jun 17 19:06:13 +0000 2020|1.273331129437827e+18|"NY: We are 6 DAYS AWAY from the June 23rd primary election!

Next Tuesday is Election Day, but you can cast your ba… https://t.co/CsPBn2gGUz"|138203134.0|en|Democratic Party
Wed Jun 17 18:57:45 +0000 2020|1.273328997632553e+18|Pro tip: For the politicians denouncing Black leaders demanding shifts in budget priorities away from overpolicing… https://t.co/03MJMXHrRD|138203134.0|en|Democratic Party
Tue Jun 16 00:02:25 +0000 2020|1.27268089606434e+18|"Teachers are paying out of pocket for school supplies, yet police are given extra tanks.

Budgets convey priorities… https://t.co/m4Ee8Upd0x"|138203134.0|en|Democratic Party
Sun Jun 14 17:26:37 +0000 2020|1.2722189026684764e+18|Oh look, someone took a photo of what my life is like debating Republicans in committee each week https://t.co/OMxPpbo1i1|138203134.0|en|Democratic Party
Fri Jun 12 23:26:45 +0000 2020|1.2715847572106568e+18|Oh look, a looting in progress ⬇️ https://t.co/I0vPDVRGCc|138203134.0|en|Democratic Party
Fri Jun 12 22:01:20 +0000 2020|1.271563259578024e+18|This is the issue w/ many “reforms”: yes, you can pass certain laws, but the problem is police *breaking the law.*… https://t.co/4otoFXXppo|138203134.0|en|Democratic Party
Thu Jun 11 16:57:04 +0000 2020|1.2711243026419876e+18|People really need to ask themselves why their communities chose to erect statues to slaveholders instead of abolitionists.|138203134.0|en|Democratic Party
Wed Jun 10 22:43:07 +0000 2020|1.270848998249771e+18|"Shout out to @IBM for halting dev on technology shown to harm society.

Facial recognition is a horrifying, inaccur… https://t.co/hCqgKXXeI0"|138203134.0|en|Democratic Party
Wed Jun 10 21:37:05 +0000 2020|1.270832382904619e+18|It truly boggles my mind how anyone can see a $6 billion policing budget in ONE city alone - which is more than we… https://t.co/PAbDzg0Kzd|138203134.0|en|Democratic Party
Wed Jun 10 17:20:34 +0000 2020|1.2707678277761638e+18|Politics &amp; media is rife w people who got to where they are w/ help from big money + family connections, &amp; it deepl… https://t.co/JmOqp17Nu1|138203134.0|en|Democratic Party
Wed Jun 10 16:24:38 +0000 2020|1.2707537509537423e+18|"Tear gas is a chemical weapon banned in war.

It is a deep shame that US leaders chose to tear gas our own people l… https://t.co/7e0irWNrjl"|138203134.0|en|Democratic Party
Wed Jun 10 15:12:26 +0000 2020|1.2707355838963139e+18|"In case anyone wonders why we go so hard in Congress:

Bronx landlords used set their own buildings on fire w/ fami… https://t.co/5ZttDs1hWL"|138203134.0|en|Democratic Party
Wed Jun 10 14:05:17 +0000 2020|1.2707186843659428e+18|Wow. https://t.co/gOBgpepOHJ|138203134.0|und|Democratic Party
Wed Jun 10 13:56:09 +0000 2020|1.2707163843144172e+18|This young woman’s testimony about her father’s role in her life,&amp; how she’s marching for George Floyd’s daughter,… https://t.co/INYGsZIAkV|138203134.0|en|Democratic Party
Wed Jun 10 02:38:58 +0000 2020|1.2705459677550019e+18|Everyone in the streets combating racism has Tucker “Chicken Heir” Carlson so mad he’s accusing Elmo of being Antif… https://t.co/rWqplmZhCE|138203134.0|en|Democratic Party
Tue Jun 09 22:01:12 +0000 2020|1.2704760642094694e+18|Republicans don’t want vote by mail bc it chips away at their ability to do exactly this: target and disenfranchise… https://t.co/h18P7IPi4m|138203134.0|en|Democratic Party
Tue Jun 09 20:15:19 +0000 2020|1.2704494190669783e+18|"Any New Yorker can tell you that this group does not look representative of the NYPD at all.

Most NYPD patrol offi… https://t.co/RiV89o10Dd"|138203134.0|en|Democratic Party
Tue Jun 09 17:24:57 +0000 2020|1.2704065438177935e+18|Asking for a country https://t.co/IdcIqWv18H|138203134.0|en|Democratic Party
Tue Jun 09 16:55:46 +0000 2020|1.270399196731003e+18|"Our first slate of New York primary endorsements is out today! 🗳

New York: The primary election is on June 23rd.… https://t.co/MuAeKTvaTO"|138203134.0|en|Democratic Party
Tue Jun 09 15:48:13 +0000 2020|1.270382200974979e+18|Charles Booker (@Booker4KY) is running for Senate &amp; building the kind of principled, inclusive, and winning coaliti… https://t.co/K4gEeSggfu|138203134.0|en|Democratic Party
Tue Jun 09 13:51:44 +0000 2020|1.2703528866276966e+18|Not long ago, “Black Lives Matter” was *also* a rallying cry for justice that politicians worried polled too poorly… https://t.co/3efz9YOKSM|138203134.0|en|Democratic Party
Tue Jun 09 12:37:20 +0000 2020|1.2703341605032673e+18|“Defund” means that Black &amp; Brown communities are asking for the same budget priorities that White communities have… https://t.co/djbQdzCUWR|138203134.0|en|Democratic Party
Mon Jun 08 23:31:54 +0000 2020|1.2701364990576353e+18|"Massachusetts: @EdMarkey is the real deal in the Senate.

He makes clear commitments over vague platitudes- a rare… https://t.co/mP5qajxy3i"|138203134.0|en|Democratic Party
Mon Jun 08 19:50:22 +0000 2020|1.2700807521856758e+18|"🗳 HOW TO VOTE IN NY:

Absentee: Apply by June 16th, return by June 23rd

Early Voting: 🚨 Early voting starts THIS S… https://t.co/NIAcy5TiZV"|138203134.0|en|Democratic Party
Mon Jun 08 18:57:24 +0000 2020|1.270067419306963e+18|Stay in the streets. It’s working ⬇️ https://t.co/XoDiQ0dLJK|138203134.0|en|Democratic Party
Mon Jun 08 18:33:16 +0000 2020|1.2700613464707072e+18|.@PressSec wouldn’t be the first person to mistake a women of color  for having a lower position or title than she… https://t.co/7e7anaRVrA|138203134.0|en|Democratic Party
Mon Jun 08 17:09:52 +0000 2020|1.270040359045927e+18|"Grassroots: “We need major investments in healthcare, housing, and public education.”

Conservatives: “That’s a nic… https://t.co/Kt7ARRcS1J"|138203134.0|en|Democratic Party
Sun Jun 07 22:56:34 +0000 2020|1.2697652200393605e+18|"“A new world is not only possible, she is on her way.”

- Arundhati Roy https://t.co/hDMLE3fxs3"|138203134.0|en|Democratic Party
Sun Jun 07 22:44:42 +0000 2020|1.269762235926184e+18|This is unethical. https://t.co/QWteOjboDF|138203134.0|en|Democratic Party
Sat Jun 06 17:57:28 +0000 2020|1.2693275629180477e+18|🗳 https://t.co/dVZwJAic7m 🗳 https://t.co/1P9HCYlcOF|138203134.0|und|Democratic Party
Sat Jun 06 17:53:50 +0000 2020|1.269326646517158e+18|"Ayo, New York!

The movement for justice must show up EVERYWHERE, from the streets to the voting booth.🗳

New York’… https://t.co/5tKpNL6Id4"|138203134.0|en|Democratic Party
Fri Jun 05 19:21:44 +0000 2020|1.268986381986136e+18|"Wow.

This is a courageous example of the kind of material actions and commitments allies can make - shout out for… https://t.co/RSrDX4ZL7q"|138203134.0|en|Democratic Party
Fri Jun 05 13:52:30 +0000 2020|1.2689035279901245e+18|".@MondaireJones is a deeply committed fighter for justice.

He‘s a people’s champ rejecting corporate💰 who belongs… https://t.co/24wcArCTET"|138203134.0|en|Democratic Party
Fri Jun 05 00:34:17 +0000 2020|1.268702650276733e+18|Civil liberties protect ourselves from governments using “crises” and “emergencies” as justification to dismantle o… https://t.co/SU9kQqFoMB|138203134.0|en|Democratic Party
Thu Jun 04 22:41:43 +0000 2020|1.26867432253048e+18|"How injustices compound: Many protestors are people who‘ve lost health insurance during COVID.

After being beaten,… https://t.co/OIMgmB02Ut"|138203134.0|en|Democratic Party
Thu Jun 04 05:25:10 +0000 2020|1.2684134629060485e+18|Can you explain why you chose to publish misinformation in your pages in service of an “opinion” for state violence… https://t.co/L9JMvUi3zt|138203134.0|en|Democratic Party
Thu Jun 04 03:40:40 +0000 2020|1.2683871654211256e+18|Horrifying. You start with the tiny possibility that two officers may be walking over to deescalate the abusive one… https://t.co/0XHWVS5BY7|138203134.0|en|Democratic Party
Thu Jun 04 01:36:33 +0000 2020|1.268355931395539e+18|🙋🏽‍♀️ https://t.co/avzK3A28MQ|138203134.0|und|Democratic Party
Thu Jun 04 01:01:02 +0000 2020|1.2683469923857654e+18|"This moment requires renewed and revitalized leadership across the country AND at the ballot box.

On June 23rd, Ne… https://t.co/hva2uxN2pG"|138203134.0|en|Democratic Party
Wed Mar 02 03:23:18 +0000 2022|1.498861479914885e+18|From day one of his presidency, @JoeBiden has demonstrated leadership through honesty, grace, and a commitment to w… https://t.co/5OFsiYAFVG|15808765.0|en|Democratic Party
Wed Mar 02 02:19:22 +0000 2022|1.498845387033043e+18|Never gets old. https://t.co/CbWQ42V0WV|15808765.0|en|Democratic Party
Sun Feb 27 17:37:05 +0000 2022|1.497989174758187e+18|We know that diversity in business, in government, across our country—makes us better. The same is true for the Sup… https://t.co/xPCPVXRHoY|15808765.0|en|Democratic Party
Fri Feb 25 20:01:05 +0000 2022|1.4973006373479506e+18|Judge Jackson on the Supreme Court will elevate the court and our country. I am overjoyed https://t.co/hzhnBehTPh|15808765.0|en|Democratic Party
Fri Feb 25 18:59:55 +0000 2022|1.497285246374527e+18|Following President Biden’s nomination, Judge Ketanji Brown Jackson enters the pantheon of Black women who through… https://t.co/1rUel3sM85|15808765.0|en|Democratic Party
Thu Feb 24 21:00:20 +0000 2022|1.496953160254038e+18|Watching the images of Putin's illegal invasion of Ukraine, and thinking of those whose lives are on the line for d… https://t.co/UyfqBLRWWk|15808765.0|en|Democratic Party
